"insee_code";"name";"zip_code";"department_id"
"33207";"IZON";"33450";13
"09091";"CAZAVET";"09160";65
"16346";"SAINT-QUENTIN-DE-CHALAIS";"16210";26
"07268";"SAINT-MARTIN-D'ARDECHE";"07700";19
"24423";"SAINTE-INNOCENCE";"24500";14
"26005";"ALLAN";"26780";52
"33358";"ROMAGNE";"33760";13
"71422";"SAINT-GERMAIN-LES-BUXY";"71390";1
"71404";"SAINT-DESERT";"71390";1
"26061";"BREN";"26260";52
"17355";"SAINTE-LHEURINE";"17520";51
"16010";"AMBLEVILLE";"16300";26
"24126";"COLOMBIER";"24560";14
"24287";"MONTAUT";"24560";14
"39141";"CHEVIGNY";"39290";30
"24326";"PEYZAC-LE-MOUSTIER";"24620";14
"24030";"BEAUREGARD-DE-TERRASSON";"24120";14
"14686";"LE THEIL-BOCAGE";"14410";15
"81195";"NAVES";"81710";63
"81143";"LESCOUT";"81110";63
"81232";"ROUFFIAC";"81150";63
"59058";"BEAUFORT";"59330";9
"59323";"JENLAIN";"59144";9
"76528";"RIEUX";"76340";64
"89013";"APPOIGNY";"89380";16
"59476";"PROVILLE";"59267";9
"59023";"AUBENCHEUL-AU-BAC";"59265";9
"59244";"FONTAINE-NOTRE-DAME";"59400";9
"59230";"FERRIERE-LA-GRANDE";"59680";9
"10324";"RONCENAY";"10320";53
"52223";"GILLEY";"52500";59
"39386";"NEUVILLEY";"39800";30
"39354";"MONTHOLIER";"39800";30
"10442";"VOUE";"10150";53
"39308";"MALANGE";"39700";30
"51196";"CRAMANT";"51200";20
"51069";"BLIGNY";"51170";20
"39428";"PLENISETTE";"39250";30
"09053";"BESTIAC";"09250";65
"39545";"LE VAUDIOUX";"39300";30
"51482";"SAINT-GERMAIN-LA-VILLE";"51240";20
"51334";"LUXEMONT-ET-VILLOTTE";"51300";20
"38500";"TECHE";"38470";23
"38463";"SAINT-VERAND";"38160";23
"51468";"ROSNAY";"51390";20
"51020";"AUBILLY";"51170";20
"26327";"SAINT-ROMAN";"26410";52
"25014";"AMAGNEY";"25220";46
"25137";"CHAUDEFONTAINE";"25640";46
"39529";"THESY";"39110";30
"39268";"IVREY";"39110";30
"59312";"HONNECOURT-SUR-ESCAUT";"59266";9
"59466";"PONT-A-MARCQ";"59710";9
"26177";"MARSAZ";"26260";52
"25104";"BY";"25440";46
"38063";"BURCIN";"38690";23
"56187";"QUILY";"56800";71
"56118";"LOCMIQUELIC";"56570";71
"08008";"AMAGNE";"08300";41
"38134";"COUR-ET-BUIS";"38122";23
"35039";"BRECE";"35530";91
"38033";"BEAULIEU";"38470";23
"89346";"SAINT-GEORGES-SUR-BAULCHE";"89000";16
"72013";"AUBIGNE-RACAN";"72800";7
"32231";"MARAMBAT";"32190";32
"53231";"SAINT-LAURENT-DES-MORTIERS";"53290";22
"08116";"LE CHESNE";"08390";41
"08402";"SAULCES-MONCLIN";"08270";41
"87071";"GLANDON";"87500";55
"01456";"VONGNES";"01350";29
"79356";"VOULTEGON";"79150";78
"73100";"DOMESSIN";"73330";73
"38431";"SAINT-NAZAIRE-LES-EYMES";"38330";23
"31266";"LAHAGE";"31370";35
"52200";"FLAGEY";"52250";59
"52539";"VIOLOT";"52600";59
"2B339";"VALLICA";"20259";75
"2B113";"FICAJA";"20237";75
"21100";"BRAIN";"21350";2
"28227";"MAINTENON";"28130";60
"17207";"LOIX";"17111";51
"64293";"LABATUT";"64460";6
"17109";"CLAVETTE";"17220";51
"64514";"SEBY";"64410";6
"79352";"VILLIERS-SUR-CHIZE";"79170";78
"74148";"LESCHAUX";"74320";24
"17274";"PERIGNY";"17180";51
"52506";"VAUDREMONT";"52330";59
"10205";"LONGPRE-LE-SEC";"10140";53
"79292";"SAINTE-RADEGONDE";"79100";78
"14540";"ROCQUES";"14100";15
"16291";"RUELLE-SUR-TOUVRE";"16600";26
"28110";"LE COUDRAY";"28630";60
"28225";"MAGNY";"28120";60
"86205";"RANTON";"86200";44
"21270";"FLAVIGNEROT";"21160";2
"62526";"LONGUEVILLE";"62142";57
"2B051";"CAMBIA";"20244";75
"69271";"CHASSIEU";"69680";25
"16123";"ECHALLAT";"16170";26
"52549";"VRONCOURT-LA-COTE";"52240";59
"79330";"TILLOU";"79110";78
"78302";"LA HAUTEVILLE";"78113";89
"21402";"MENESBLE";"21290";2
"17198";"JUICQ";"17770";51
"61322";"PARFONDEVAL";"61400";61
"88220";"GRIGNONCOURT";"88410";58
"84083";"MORNAS";"84550";48
"70526";"VAUVILLERS";"70210";56
"25266";"GENEY";"25250";46
"70385";"LA NEUVELLE-LES-LURE";"70200";56
"91022";"ARRANCOURT";"91690";62
"91064";"BIEVRES";"91570";62
"62175";"BREVILLERS";"62140";57
"62717";"ROELLECOURT";"62130";57
"62218";"CAUCOURT";"62150";57
"62480";"LABOURSE";"62113";57
"58270";"SAINT-VERAIN";"58310";68
"28368";"LA SAUCELLE";"28250";60
"27154";"CHAVIGNY-BAILLEUL";"27220";40
"88483";"UXEGNEY";"88390";58
"49370";"VERRIE";"49400";10
"95584";"SANTEUIL";"95640";93
"64337";"LESPIELLE";"64350";6
"68308";"SICKERT";"68290";47
"30004";"AIGUES-VIVES";"30670";76
"38543";"VEZERONCE-CURTIN";"38510";23
"70337";"MELIN";"70120";56
"33034";"BAYAS";"33230";13
"39378";"NANC-LES-SAINT-AMOUR";"39160";30
"28250";"MEZIERES-AU-PERCHE";"28160";60
"60632";"THIESCOURT";"60310";70
"51609";"VERNEUIL";"51700";20
"41115";"LIGNIERES";"41160";92
"25367";"MANDEURE";"25350";46
"37054";"CHANCEAUX-SUR-CHOISILLE";"37390";37
"74165";"MARIGNY-SAINT-MARCEL";"74150";24
"34283";"SAINT-PIERRE-DE-LA-FAGE";"34520";82
"38398";"SAINT-JEAN-D'AVELANNE";"38480";23
"44043";"CLISSON";"44190";54
"38170";"FONTANIL-CORNILLON";"38120";23
"78057";"BENNECOURT";"78270";89
"79236";"SAINT-ANDRE-SUR-SEVRE";"79380";78
"03009";"AUBIGNY";"03460";31
"69017";"BAGNOLS";"69620";25
"79210";"LE PIN";"79140";78
"21038";"AUXONNE";"21130";2
"24285";"MONTAGNAC-LA-CREMPSE";"24140";14
"49134";"FAYE-D'ANJOU";"49380";10
"53163";"NEAU";"53150";22
"36003";"AMBRAULT";"36120";12
"01292";"LE PETIT-ABERGEMENT";"01260";29
"37038";"BREHEMONT";"37130";37
"31397";"NENIGAN";"31350";35
"28029";"BAZOCHES-LES-HAUTES";"28140";60
"27197";"DAMPSMESNIL";"27630";40
"70426";"PROVENCHERE";"70170";56
"14429";"MEULLES";"14290";15
"22305";"SAINT-JOUAN-DE-L'ISLE";"22350";28
"27239";"FERRIERES-SAINT-HILAIRE";"27270";40
"02776";"VENDHUILE";"02420";42
"69266";"VILLEURBANNE";"69100";25
"73192";"LE NOYER";"73340";73
"01175";"GORREVOD";"01190";29
"17199";"JUSSAS";"17130";51
"67453";"SCHOENAU";"67390";21
"68051";"BREITENBACH-HAUT-RHIN";"68380";47
"52197";"FAYL-BILLOT";"52500";59
"68314";"SOPPE-LE-HAUT";"68780";47
"68386";"ZIMMERSHEIM";"68440";47
"68325";"STEINSOULTZ";"68640";47
"68250";"ORSCHWIHR";"68500";47
"88524";"VRECOURT";"88140";58
"68252";"OSTHEIM";"68150";47
"68350";"VOEGTLINSHOFFEN";"68420";47
"68110";"GRUSSENHEIM";"68320";47
"77257";"LIZY-SUR-OURCQ";"77440";17
"22129";"LOC-ENVEL";"22810";28
"50015";"ANNOVILLE";"50660";43
"35358";"LA VILLE-ES-NONAIS";"35430";91
"50042";"BEAUVOIR";"50170";43
"35241";"LA RICHARDAIS";"35780";91
"35314";"SAINT-SULIAC";"35430";91
"78597";"SOINDRES";"78200";89
"61267";"MENIL-HERMEI";"61210";61
"73147";"LOISIEUX";"73170";73
"2A215";"PIANOTTOLI-CALDARELLO";"20131";77
"11062";"CAMPAGNA-DE-SAULT";"11140";4
"65428";"SIREIX";"65400";5
"31045";"BARBAZAN";"31510";35
"31095";"CABANAC-CAZAUX";"31160";35
"32038";"BEAUPUY";"32600";32
"31294";"LESPITEAU";"31160";35
"81025";"BELCASTEL";"81500";63
"31419";"LE PIN-MURELET";"31370";35
"11152";"FONTJONCOUSE";"11360";4
"61076";"LE CERCUEIL";"61500";61
"34085";"COULOBRES";"34290";82
"33440";"SAINT-MARTIAL";"33490";13
"33391";"SAINT-COME";"33430";13
"74154";"LUGRIN";"74500";24
"86201";"PRINCAY";"86420";44
"37114";"LA GUERCHE";"37350";37
"37238";"SAINT-SENOCH";"37600";37
"91386";"MENNECY";"91540";62
"78397";"LE MESNIL-SAINT-DENIS";"78320";89
"93047";"MONTFERMEIL";"93370";90
"77125";"CONDE-SAINTE-LIBIAIRE";"77450";17
"14121";"CAHAGNOLLES";"14490";15
"51495";"SAINT-LOUP";"51120";20
"51594";"VASSIMONT-ET-CHAPELAINE";"51320";20
"88215";"GRANDRUPT";"88210";58
"02006";"AISONVILLE-ET-BERNOVILLE";"02110";42
"57493";"MULCEY";"57260";39
"54440";"PUXE";"54800";18
"88476";"TOTAINVILLE";"88500";58
"88458";"SOCOURT";"88130";58
"54307";"LEBEUVILLE";"54740";18
"54197";"FLEVILLE-DEVANT-NANCY";"54710";18
"54439";"PULNOY";"54420";18
"54275";"JAULNY";"54470";18
"67408";"ROMANSWILLER";"67310";21
"67041";"BIRKENWALD";"67440";21
"67512";"LA WALCK";"67350";21
"67443";"SCHEIBENHARD";"67630";21
"76174";"CIDEVILLE";"76570";64
"27638";"LE THUIT-SIGNOL";"27370";40
"76123";"BOSC-GUERARD-SAINT-ADRIEN";"76710";64
"80367";"FRISE";"80340";8
"80313";"FLAUCOURT";"80200";8
"80513";"MARICOURT";"80360";8
"80073";"BECORDEL-BECOURT";"80300";8
"80706";"SAINT-LEGER-LES-DOMART";"80780";8
"60149";"CHEVRIERES";"60710";70
"60337";"LACHELLE";"60190";70
"60125";"CANLY";"60680";70
"60515";"PRONLEROY";"60190";70
"60636";"THOUROTTE";"60150";70
"60329";"LABERLIERE";"60310";70
"60085";"BONVILLERS";"60120";70
"80453";"LABOISSIERE-EN-SANTERRE";"80500";8
"60062";"BERLANCOURT";"60640";70
"02637";"REMAUCOURT";"02100";42
"02096";"BOIS-LES-PARGNY";"02270";42
"59623";"VILLERS-GUISLAIN";"59297";9
"51568";"THIL";"51220";20
"02278";"EPARCY";"02500";42
"08092";"CAUROY";"08310";41
"55170";"ECUREY-EN-VERDUNOIS";"55150";38
"55077";"BREUX";"55600";38
"55549";"VERY";"55270";38
"54231";"GONDRECOURT-AIX";"54800";18
"08408";"SECHEVAL";"08150";41
"54521";"THIL";"54880";18
"54436";"PREUTIN-HIGNY";"54490";18
"62892";"WILLERVAL";"62580";57
"59448";"OOST-CAPPEL";"59122";9
"59317";"HOUPLINES";"59116";9
"62569";"MERCK-SAINT-LIEVIN";"62560";57
"71258";"LEYNES";"71570";1
"06092";"PEILLON";"06440";85
"84004";"AUBIGNAN";"84810";48
"49288";"SAINT-JEAN-DE-LA-CROIX";"49130";10
"49095";"CHENILLE-CHANGE";"49220";10
"53276";"VOUTRE";"53600";22
"72241";"MONTFORT-LE-GESNOIS";"72450";7
"53100";"FOUGEROLLES-DU-PLESSIS";"53190";22
"50105";"CATTEVILLE";"50390";43
"50585";"SURTAINVILLE";"50270";43
"71252";"LALHEUE";"71240";1
"71361";"PRIZY";"71610";1
"76563";"SAINT-AUBIN-ROUTOT";"76430";64
"76117";"BORDEAUX-SAINT-CLAIR";"76790";64
"76134";"BOURVILLE";"76740";64
"86182";"ORCHES";"86230";44
"13076";"PLAN-D'ORGON";"13750";84
"21027";"ASNIERES-LES-DIJON";"21380";2
"28210";"LEVESVILLE-LA-CHENARD";"28310";60
"28249";"MEVOISINS";"28130";60
"28089";"CHATEAUNEUF-EN-THYMERAIS";"28170";60
"47005";"ALLEMANS-DU-DROPT";"47800";69
"46190";"MECHMONT";"46150";45
"31198";"LE FRECHET";"31360";35
"31296";"LESTELLE-DE-SAINT-MARTORY";"31360";35
"31142";"CIER-DE-LUCHON";"31110";35
"27490";"RICHEVILLE";"27420";40
"62096";"BEAUMETZ-LES-CAMBRAI";"62124";57
"62186";"BULLY-LES-MINES";"62160";57
"62764";"SAINT-NICOLAS";"62223";57
"70474";"SAINT-SULPICE";"70110";56
"70088";"BOURGUIGNON-LES-LA-CHARITE";"70190";56
"90051";"FROIDEFONTAINE";"90140";86
"90086";"ROMAGNY-SOUS-ROUGEMONT";"90110";86
"57487";"MOULINS-LES-METZ";"57160";39
"54469";"SAINT-AIL";"54580";18
"57415";"LORRY-LES-METZ";"57050";39
"57287";"BASSE-HAM";"57110";39
"57645";"SEMECOURT";"57210";39
"57269";"GUENANGE";"57310";39
"27563";"SAINT-MARDS-DE-BLACARVILLE";"27500";40
"27645";"TOCQUEVILLE";"27500";40
"16244";"NERSAC";"16440";26
"16140";"FONTCLAIREAU";"16230";26
"27353";"IRREVILLE";"27930";40
"27666";"LA VACHERIE";"27400";40
"02609";"PLOYART-ET-VAURSEINE";"02860";42
"02601";"PIGNICOURT";"02190";42
"25561";"THORAISE";"25320";46
"25123";"CHARBONNIERES-LES-SAPINS";"25620";46
"57216";"FLEISHEIM";"57119";39
"07332";"VALVIGNERES";"07400";19
"01008";"AMBUTRIX";"01500";29
"64058";"ARTHEZ-D'ASSON";"64800";6
"2B251";"PRUNELLI-DI-FIUMORBO";"20243";75
"72021";"AVOISE";"72430";7
"24090";"CELLES";"24600";14
"04124";"MONTAGNAC-MONTPEZAT";"04500";33
"83109";"LA ROQUE-ESCLAPON";"83840";83
"71028";"BEAUVERNOIS";"71270";1
"43258";"VERGONGHEON";"43360";34
"15146";"PAILHEROLS";"15800";36
"18065";"CHEZAL-BENOIT";"18160";50
"45155";"GIEN";"45500";67
"25093";"BRETIGNEY";"25250";46
"35006";"ARGENTRE-DU-PLESSIS";"35370";91
"48094";"LE MASSEGROS";"48500";88
"38075";"CHAPAREILLAN";"38530";23
"25435";"ORSANS";"25530";46
"01245";"BOHAS-MEYRIAT-RIGNAT";"01250";29
"64185";"CETTE-EYGUN";"64490";6
"56140";"MOREAC";"56500";71
"61177";"FRENES";"61800";61
"29263";"SAINT-SEGAL";"29590";74
"61240";"MACE";"61500";61
"17270";"OZILLAC";"17500";51
"51331";"LOUVOIS";"51150";20
"11295";"PORTEL-DES-CORBIERES";"11490";4
"74238";"SAINT-JEAN-D'AULPS";"74430";24
"55324";"MARVILLE";"55600";38
"82172";"SAINT-PROJET";"82160";80
"57434";"MAIZIERES-LES-VIC";"57810";39
"48021";"LA BASTIDE-PUYLAURENT";"48250";88
"26152";"JONCHERES";"26310";52
"45200";"MENESTREAU-EN-VILLETTE";"45240";67
"47105";"FRESPECH";"47140";69
"58298";"TRONSANGES";"58400";68
"17296";"RETAUD";"17460";51
"54297";"LANEUVEVILLE-AUX-BOIS";"54370";18
"32022";"AVERON-BERGELLE";"32290";32
"25494";"ROCHEJEAN";"25370";46
"67481";"STOTZHEIM";"67140";21
"35072";"CHATILLON-EN-VENDELAIS";"35210";91
"49220";"MORANNES";"49640";10
"17265";"NIEULLE-SUR-SEUDRE";"17600";51
"66042";"CASSAGNES";"66720";27
"03042";"LE BREUIL";"03120";31
"88429";"SAINT-NABORD";"88200";58
"73098";"LES DESERTS";"73230";73
"64397";"MONTAGUT";"64410";6
"28051";"BONNEVAL";"28800";60
"37240";"SAUNAY";"37110";37
"31004";"AYGUESVIVES";"31450";35
"89418";"TONNERRE";"89700";16
"2B126";"GIUNCAGGIO";"20251";75
"63220";"MAZOIRES";"63420";87
"82052";"ESCATALENS";"82700";80
"82018";"BIOULE";"82800";80
"88068";"LA BOURGONCE";"88470";58
"67391";"REINHARDSMUNSTER";"67440";21
"54212";"FRESNOIS-LA-MONTAGNE";"54260";18
"08071";"BLOMBAY";"08260";41
"72381";"VOIVRES-LES-LE-MANS";"72210";7
"72074";"CHEMIRE-EN-CHARNIE";"72540";7
"49351";"LA TOURLANDRY";"49120";10
"71059";"LE BREUIL";"71670";1
"71541";"TORPES";"71270";1
"86145";"MARCAY";"86370";44
"46254";"SAINT-CHELS";"46160";45
"88462";"LE SYNDICAT";"88120";58
"61382";"SAINT-DENIS-SUR-SARTHON";"61420";61
"19124";"MANSAC";"19520";79
"89130";"CRAVANT";"89460";16
"12126";"LAVERNHE";"12150";49
"12050";"CANET-DE-SALARS";"12290";49
"18051";"LA CHAPELOTTE";"18250";50
"48182";"SAINT-SAUVEUR-DE-GINESTOUX";"48170";88
"33445";"SAINT-MARTIN-DU-BOIS";"33910";13
"21092";"BOUILLAND";"21420";2
"46338";"BESSONIES";"46210";45
"63078";"CHAMEANE";"63580";87
"39013";"ARBOIS";"39600";30
"56174";"PLUMELIN";"56500";71
"56238";"SAINT-TUGDUAL";"56540";71
"77142";"CRECY-LA-CHAPELLE";"77580";17
"85013";"BAZOGES-EN-PAILLERS";"85130";81
"87133";"SAINT-AMAND-MAGNAZEIX";"87290";55
"41050";"CHEVERNY";"41700";92
"85266";"SAINT-PROUANT";"85110";81
"77075";"CHALIFERT";"77144";17
"79189";"NANTEUIL";"79400";78
"17110";"CLERAC";"17270";51
"29160";"PLABENNEC";"29860";74
"16093";"CHAZELLES";"16380";26
"81276";"SALVAGNAC";"81630";63
"51359";"MECRINGES";"51210";20
"76464";"LA NEUVILLE-CHANT-D'OISEL";"76520";64
"54528";"TOUL";"54200";18
"59624";"VILLERS-OUTREAUX";"59142";9
"55181";"ETAIN";"55400";38
"62359";"FRESSIN";"62140";57
"83049";"CUERS";"83390";83
"50329";"MILLY";"50600";43
"28362";"SAINT-VICTOR-DE-BUTHON";"28240";60
"65113";"BURG";"65190";5
"19286";"VIGNOLS";"19130";79
"04192";"SAINT-MICHEL-L'OBSERVATOIRE";"04870";33
"59508";"RONCQ";"59223";9
"51440";"PONTFAVERGER-MORONVILLIERS";"51490";20
"77053";"BRIE-COMTE-ROBERT";"77170";17
"77138";"COURTOMER";"77390";17
"53050";"CHAMMES";"53270";22
"24174";"FANLAC";"24290";14
"42139";"MARLHES";"42660";3
"38443";"SAINT-PIERRE-DE-CHERENNES";"38160";23
"61458";"SAINT-VICTOR-DE-RENO";"61290";61
"11078";"CASTELRENG";"11300";4
"44148";"RUFFIGNE";"44660";54
"64407";"MOUGUERRE";"64990";6
"2B047";"CALACUCCIA";"20224";75
"34100";"FERRIERES-POUSSAROU";"34360";82
"86010";"ASLONNES";"86340";44
"18284";"VILLEGENON";"18260";50
"83046";"COTIGNAC";"83570";83
"56103";"LANTILLAC";"56120";71
"49301";"SAINT-MACAIRE-EN-MAUGES";"49450";10
"36095";"LIGNEROLLES";"36160";12
"29267";"SAINT-THOIS";"29520";74
"46263";"SAINT-DAUNES";"46800";45
"04094";"GREOUX-LES-BAINS";"04800";33
"81314";"VIANE";"81530";63
"30341";"VAUVERT";"30600";76
"05052";"EYGLIERS";"05600";72
"72196";"MEZIERES-SUR-PONTHOUIN";"72290";7
"72144";"GREEZ-SUR-ROC";"72320";7
"22203";"PLOEUC-SUR-LIE";"22150";28
"21494";"PONCEY-SUR-L'IGNON";"21440";2
"67342";"OBERHASLACH";"67280";21
"88484";"UZEMAIN";"88220";58
"21710";"VITTEAUX";"21350";2
"50164";"DOMJEAN";"50420";43
"25519";"SAINT-HIPPOLYTE";"25190";46
"17190";"L'HOUMEAU";"17137";51
"58112";"LA FERMETE";"58160";68
"06057";"L'ESCARENE";"06440";85
"21016";"ARCEAU";"21310";2
"89279";"NOYERS";"89310";16
"05010";"ASPRES-SUR-BUECH";"05140";72
"86068";"CHAUNAY";"86510";44
"21326";"JOURS-LES-BAIGNEUX";"21450";2
"62022";"ALINCTHUN";"62142";57
"48194";"VIALAS";"48220";88
"66088";"ILLE-SUR-TET";"66130";27
"56112";"LIZIO";"56460";71
"13035";"EYGUIERES";"13430";84
"42298";"SAUVAIN";"42990";3
"81021";"AUSSILLON";"81200";63
"63390";"SAINT-QUINTIN-SUR-SIOULE";"63440";87
"11430";"VILLENEUVE-LA-COMPTAL";"11400";4
"22180";"PLELAN-LE-PETIT";"22980";28
"07092";"FREYSSENET";"07000";19
"29103";"LANDERNEAU";"29800";74
"31545";"SEPX";"31360";35
"51553";"SOUAIN-PERTHES-LES-HURLUS";"51600";20
"54260";"HERIMENIL";"54300";18
"14085";"BONNEVILLE-LA-LOUVET";"14130";15
"59309";"HONDSCHOOTE";"59122";9
"71486";"SAINT-VALLIER";"71230";1
"71034";"BISSEY-SOUS-CRUCHAUD";"71390";1
"21277";"FONTAINE-FRANCAISE";"21610";2
"82077";"LABARTHE";"82220";80
"09280";"SAURAT";"09400";65
"31278";"LATOUE";"31800";35
"57313";"HEMILLY";"57690";39
"38324";"PRIMARETTE";"38270";23
"65081";"BENQUE";"65130";5
"23137";"MOURIOUX-VIEILLEVILLE";"23210";11
"05139";"SAINT-ETIENNE-EN-DEVOLUY";"05250";72
"21240";"ECHEVANNES";"21120";2
"46059";"CARLUCET";"46500";45
"18126";"LEVET";"18340";50
"07028";"BEAULIEU";"07460";19
"49228";"NOYANT";"49490";10
"76202";"CROIXDALLE";"76660";64
"23240";"SAINT-SILVAIN-BAS-LE-ROC";"23600";11
"2A041";"BONIFACIO";"20169";77
"33350";"RAUZAN";"33420";13
"24073";"CALES";"24150";14
"24120";"CHERVEIX-CUBAS";"24390";14
"51599";"VAUDEMANGE";"51380";20
"08212";"HARCY";"08150";41
"44150";"SAINT-AIGNAN-GRANDLIEU";"44860";54
"06119";"SAINT-DALMAS-LE-SELVAGE";"06660";85
"15230";"SOURNIAC";"15200";36
"17305";"ROUFFIGNAC";"17130";51
"53176";"LE PAS";"53300";22
"62169";"BOUVELINGHEM";"62380";57
"91425";"MONTLHERY";"91310";62
"63055";"BROMONT-LAMOTHE";"63230";87
"16276";"REIGNAC";"16360";26
"51065";"BLACY";"51300";20
"53124";"LAIGNE";"53200";22
"34333";"VIC-LA-GARDIOLE";"34110";82
"61224";"LARRE";"61250";61
"61014";"AUNOU-LE-FAUCON";"61200";61
"09301";"SOULAN";"09320";65
"40157";"LIT-ET-MIXE";"40170";66
"55243";"HERBEUVILLE";"55210";38
"76297";"GANCOURT-SAINT-ETIENNE";"76220";64
"08340";"POILCOURT-SYDNEY";"08190";41
"58019";"AVREE";"58170";68
"86024";"BERUGES";"86190";44
"04005";"ALLONS";"04170";33
"24274";"MONBAZILLAC";"24240";14
"07148";"MALBOSC";"07140";19
"05143";"SAINT-GENIS";"05300";72
"22242";"PLURIEN";"22240";28
"86114";"JARDRES";"86800";44
"19150";"NOAILHAC";"19500";79
"65388";"SAINT-LARY-SOULAN";"65170";5
"32338";"RAMOUZENS";"32800";32
"26364";"VASSIEUX-EN-VERCORS";"26420";52
"24219";"LABOUQUERIE";"24440";14
"43189";"SAINT-GEORGES-LAGRICOL";"43500";34
"63147";"EGLISOLLES";"63840";87
"07095";"GILHOC-SUR-ORMEZE";"07270";19
"56086";"ILE-D'HOUAT";"56170";71
"89321";"RAVIERES";"89390";16
"38040";"BESSE";"38142";23
"60009";"ALLONNE";"60000";70
"31051";"BEAUFORT";"31370";35
"62896";"WIRWIGNES";"62240";57
"42015";"BELMONT-DE-LA-LOIRE";"42670";3
"03141";"LAVOINE";"03250";31
"42029";"BUSSIERES";"42510";3
"01094";"CHAVANNES-SUR-REYSSOUZE";"01190";29
"01096";"CHAVEYRIAT";"01660";29
"34251";"SAINT-ETIENNE-DE-GOURGAS";"34700";82
"41007";"AUTHON";"41310";92
"49086";"CHAVAGNES";"49380";10
"61456";"SAINT-SULPICE-SUR-RISLE";"61300";61
"81157";"MARZENS";"81500";63
"40085";"COMMENSACQ";"40210";66
"22274";"SAINT-ANDRE-DES-EAUX";"22630";28
"35035";"BOVEL";"35330";91
"68217";"MOOSCH";"68690";47
"21296";"GEVROLLES";"21520";2
"42066";"CLEPPE";"42110";3
"29061";"GOUESNOU";"29850";74
"29221";"PORSPODER";"29840";74
"64540";"URCUIT";"64990";6
"14322";"GUERON";"14400";15
"83072";"LORGUES";"83510";83
"27485";"QUILLEBEUF-SUR-SEINE";"27680";40
"79322";"LE TALLUD";"79200";78
"80223";"CREMERY";"80700";8
"08211";"HARAUCOURT";"08450";41
"21235";"DUESME";"21510";2
"47075";"LA CROIX-BLANCHE";"47340";69
"09200";"MONTBEL";"09600";65
"58152";"MAGNY-COURS";"58470";68
"71442";"SAINT-LEGER-SUR-DHEUNE";"71510";1
"42012";"BARD";"42600";3
"65044";"AUBAREDE";"65350";5
"60518";"PUITS-LA-VALLEE";"60480";70
"23178";"SAINT-AGNANT-PRES-CROCQ";"23260";11
"41149";"MONTOIRE-SUR-LE-LOIR";"41800";92
"03210";"POUZY-MESANGY";"03320";31
"80388";"GREBAULT-MESNIL";"80140";8
"70265";"GERMIGNEY";"70100";56
"47168";"MIRAMONT-DE-GUYENNE";"47800";69
"15267";"YTRAC";"15000";36
"85284";"SOULLANS";"85300";81
"03284";"THIONNE";"03220";31
"71212";"GENELARD";"71420";1
"34336";"VILLENEUVE-LES-BEZIERS";"34420";82
"87036";"CHAMPSAC";"87230";55
"36168";"PRISSAC";"36370";12
"23134";"LE MONTEIL-AU-VICOMTE";"23460";11
"43154";"PRADELLES";"43420";34
"66116";"MONTFERRER";"66150";27
"40228";"POMAREZ";"40360";66
"42295";"LES SALLES";"42440";3
"67430";"SAINT-PIERRE-BOIS";"67220";21
"37101";"EPEIGNE-SUR-DEME";"37370";37
"39063";"BONLIEU";"39130";30
"85018";"BEAUVOIR-SUR-MER";"85230";81
"77071";"CHAINTREAUX";"77460";17
"31592";"LARRA";"31330";35
"34108";"FRONTIGNAN";"34110";82
"74211";"PERS-JUSSY";"74930";24
"52074";"BREUVANNES-EN-BASSIGNY";"52240";59
"70461";"SAINT-BROING";"70100";56
"23149";"PARSAC";"23140";11
"54232";"GONDREVILLE";"54840";18
"14576";"SAINTE-FOY-DE-MONTGOMMERY";"14140";15
"11225";"MAS-SAINTES-PUELLES";"11400";4
"77264";"LUMIGNY-NESLES-ORMEAUX";"77540";17
"93051";"NOISY-LE-GRAND";"93160";90
"55179";"ERNEVILLE-AUX-BOIS";"55500";38
"27435";"LA NOE-POULAIN";"27560";40
"08366";"ROCQUIGNY";"08220";41
"55225";"HALLES-SOUS-LES-COTES";"55700";38
"08311";"MOUZON";"08210";41
"06080";"MARIE";"06420";85
"86161";"MONCONTOUR";"86330";44
"86072";"CHENEVELLES";"86450";44
"47287";"SAUMONT";"47600";69
"45315";"SULLY-SUR-LOIRE";"45600";67
"30354";"MONTAGNAC";"30350";76
"73326";"VIMINES";"73160";73
"77484";"VAUCOURTOIS";"77580";17
"60554";"ROUVRES-EN-MULTIEN";"60620";70
"28114";"COURBEHAYE";"28140";60
"28028";"BAZOCHES-EN-DUNOIS";"28140";60
"33092";"CANTOIS";"33760";13
"33524";"TARNES";"33240";13
"07193";"ROCHER";"07110";19
"07319";"LE TEIL";"07400";19
"26145";"LES GRANGES-GONTARDES";"26290";52
"40002";"AMOU";"40330";66
"40130";"LABASTIDE-CHALOSSE";"40700";66
"27371";"LIVET-SUR-AUTHOU";"27800";40
"26266";"RIMON-ET-SAVEL";"26340";52
"50321";"LE MESNIL-ROUXELIN";"50000";43
"65100";"BORDERES-SUR-L'ECHEZ";"65320";5
"65433";"SOUES";"65430";5
"30301";"SAINT-VICTOR-DES-OULES";"30700";76
"30351";"VILLENEUVE-LES-AVIGNON";"30400";76
"64132";"BIZANOS";"64320";6
"77003";"AMPONVILLE";"77760";17
"02572";"ORAINVILLE";"02190";42
"51552";"SONGY";"51240";20
"19238";"SAINT-REMY";"19290";79
"59534";"SAINT-HILAIRE-SUR-HELPE";"59440";9
